,Run_mean
63649,49.6425
63651,29.034999999999997
63656,35.885000000000005
63658,34.6425
63659,29.1325
63660,36.85
63662,35.6675
63663,27.997500000000002
63664,35.1525
63670,34.805
63674,35.2
63680,54.855
63684,56.045
63690,45.917500000000004
63699,42.855000000000004
63700,44.582499999999996
63701,62.792500000000004
63704,42.51
63709,64.805
63710,39.8375
63715,34.775
63718,37.824999999999996
63721,67.88499999999999
63725,61.4925
63728,37.8775
63736,39.1375
63741,68.25
63742,35.38
63747,64.2625
63758,48.19499999999999
63763,44.61
63766,40.205
63768,39.74
63770,37.4775
63773,59.7175
63777,60.22
63779,34.502500000000005
63786,37.825
63790,38.54
63791,28.165
63797,58.3175
63801,60.845
63808,54.91
63828,43.7825
63833,77.0275
63834,38.4775
63836,43.685
63837,61.480000000000004
63838,39.3425
63840,38.6575
63842,36.33
63845,60.175
63849,75.33500000000001
63856,37.4825
63859,32.440000000000005
63863,32.4375
63864,38.44
63867,33.5475
63871,33.5425
63873,89.4575
63874,45.7625
63878,47.565
63879,37.4125
63881,95.635
63882,45.512499999999996
63886,47.11750000000001
63890,36.555
63893,55.505
63904,39.35
63914,36.837500000000006
63916,40.66
63919,25.25
63923,31.964999999999996
63926,35.43
63927,31.957500000000003
63933,59.5725
63935,32.355000000000004
63936,53.4
63943,35.745000000000005
63948,55.737500000000004
63952,41.155
63964,43.87
63971,26.6875
63982,38.575
63984,51.99249999999999
63985,69.8825
63992,51.5275
63999,35.7525
64007,28.8975
64008,38.7975
64024,40.067499999999995
64027,24.7175
64028,40.655
64033,80.21499999999999
64040,73.4625
64041,77.6925
64042,49.2025
64054,52.81
64059,40.540000000000006
64072,53.857499999999995
64073,42.457499999999996
64079,28.545
64080,62.5775
64084,63.39
64092,63.465
64094,51.205000000000005
64098,36.574999999999996
64099,36.79
64100,42.9525
64102,36.46
64104,57.875
64109,37.8125
64111,24.3075
64116,45.502500000000005
64118,39.337500000000006
64123,28.959999999999997
64124,45.5075
64133,50.557500000000005
64136,67.53
64137,81.55
64138,54.3575
64140,77.1725
64143,38.5675
64145,64.29499999999999
64147,41.745000000000005
64151,30.3875
64155,42.07
64157,38.692499999999995
64163,34.165
64166,43.519999999999996
64168,50.03
64171,32.825
64178,50.894999999999996
64180,62.042500000000004
64190,50.735
64191,34.8275
64197,36.9625
64200,45.995000000000005
64201,52.5575
64203,36.77
64204,46.685
64209,44.402499999999996
64213,39.2975
64216,43.2275
64222,37.957499999999996
64225,64.8725
64230,51.285
64238,49.1425
64241,47.217499999999994
64243,34.685
64248,62.97
64250,49.39999999999999
64251,33.7825
64252,63.32
64253,37.290000000000006
64255,29.042500000000004
64268,52.3975
64272,60.155
64274,48.42999999999999
64278,49.98
64281,54.525000000000006
64286,49.855000000000004
64288,41.69
64291,29.622500000000002
64294,35.6275
64296,56.56
64300,57.4975
64301,38.325
64311,22.885
64312,44.415
64313,46.63249999999999
64316,44.435
64317,46.5425
64318,38.44
64319,22.8825
64321,64.7525
64325,48.004999999999995
64327,37.36
64330,53.199999999999996
64335,36.1775
64337,52.12500000000001
64338,45.2175
64342,47.02
64344,53.945
64346,44.875
64347,33.565
64350,46.77
64353,46.4475
64355,29.5775
64359,29.6025
64361,39.985
64364,48.6725
64369,54.685
64375,32.34
64378,50.3225
64381,42.63999999999999
64384,45.287499999999994
64387,30.425
64388,46.6625
64391,24.405
64400,43.2325
64403,23.5325
64408,43.2175
64409,40.055
64412,43.2125
64413,40.1
64424,75.02
64427,62.12
64428,78.18
64429,52.2475
64431,37.575
64432,63.894999999999996
64434,49.885000000000005
64438,50.707499999999996
64440,63.7775
64443,40.985
64453,42.7175
64460,52.88999999999999
64466,47.830000000000005
64474,52.3425
64475,61.154999999999994
64485,46.7475
64489,52.8575
64494,46.2625
64498,41.44500000000001
64499,32.3975
64502,41.58
64506,41.4775
64509,39.5375
64512,69.1225
64514,48.035
64515,46.025
64518,50.2675
64519,36.0375
64521,60.942499999999995
64522,48.22
64523,45.834999999999994
64533,42.705
64536,63.0325
64538,48.6325
64539,33.275
64542,50.89
64544,50.765
64554,40.6775
64555,26.8925
64558,40.8675
64571,45.6625
64572,75.265
64573,43.8575
64577,51.7
64582,47.545
64583,28.4325
64586,44.1275
64591,28.542500000000004
64607,27.155
64609,91.0825
64611,71.355
64613,75.115
64623,58.692499999999995
64624,62.0325
64626,65.1825
64628,63.2475
64629,62.7775
64635,50.5225
64644,60.567499999999995
64645,60.9275
64646,63.265
64650,70.0925
64652,60.7525
64656,59.754999999999995
64659,40.2525
64663,40.485
64664,59.792500000000004
64665,66.7875
64666,63.537499999999994
64667,38.80500000000001
64680,90.06500000000001
64687,58.654999999999994
64695,37.9825
64702,73.58000000000001
64707,43.58
64725,65.44
64728,61.4425
64730,66.3475
64731,42.47
64734,65.3375
64738,87.585
64739,69.92
64740,93.09500000000001
64746,86.0575
64755,49.455
64764,63.1975
64765,61.709999999999994
64766,66.825
64775,34.182500000000005
64779,36.144999999999996
64790,63.800000000000004
64792,59.7975
64793,66.255
64800,88.97
64804,91.69999999999999
64805,66.07249999999999
64808,89.055
64809,91.98249999999999
64810,85.58000000000001
64811,65.935
64819,48.8225
64822,71.5125
64823,35.235
64830,70.9175
64831,32.8925
64841,62.78
64842,64.495
64845,56.635
64850,63.957499999999996
64855,40.705
64857,62.772499999999994
64860,59.1725
64866,86.97
64870,88.85249999999999
64887,35.2775
64894,66.4375
64899,35.1525
64908,59.7575
64911,33.572500000000005
64912,88.5075
64917,62.93750000000001
64928,63.002500000000005
64933,59.12
64934,70.6375
64937,60.5325
64941,59.6625
64944,61.12
64945,56.2675
64951,35.4875
64952,60.995
64953,56.162499999999994
64964,92.51499999999999
64978,62.8925
64981,62.6025
64987,48.91499999999999
64990,65.4425
64991,34.65
64993,65.24000000000001
64996,60.0175
64999,31.49
65003,37.785000000000004
65005,60.275000000000006
65010,59.895
65020,59.345
65027,69.4225
65029,73.99
65035,69.2025
65036,91.36
65042,70.3
65043,49.86
65054,72.9175
65055,36.15
65057,64.345
65071,33.5275
65075,41.8675
65076,60.41000000000001
65079,40.7975
65103,50.9625
65106,64.1825
65108,64.375
65110,66.86500000000001
65115,49.7975
65118,67.1025
65119,34.769999999999996
65120,60.62
65121,69.1
65122,65.2025
65129,69.1575
65133,59.722500000000004
65135,31.564999999999998
65136,60.6725
65143,37.6225
65145,67.4075
65147,36.5275
65155,66.545
65165,66.7
65168,64.0575
65170,71.4175
65177,73.2425
65178,72.31
65181,60.9975
65188,63.74999999999999
65189,57.7025
65193,64.18
65196,63.370000000000005
65199,34.2325
65205,61.612500000000004
65206,61.519999999999996
65207,39.665
65211,38.3425
65212,60.6375
65214,61.385000000000005
65224,92.31750000000001
65229,64.72500000000001
65232,64.11
65233,66.295
65237,64.6425
65239,34.2925
65241,66.23
65246,67.5775
65249,62.25
65255,32.25
65258,69.41
65263,31.78
65273,71.025
65278,87.64
65287,33.8425
65294,72.895
65295,33.0475
65297,57.33999999999999
65303,34.097500000000004
65304,62.485
65305,57.239999999999995
65311,33.6675
65312,92.07499999999999
65313,92.49
65320,90.8825
65324,93.755
65326,84.66499999999999
65333,63.31
65337,74.4425
65339,49.8425
65344,60.050000000000004
65345,66.025
65350,60.9625
65352,59.817499999999995
65353,66.03
65355,39.7725
65356,60.98499999999999
65359,33.24
65364,60.2675
65368,60.0525
65370,60.3325
65374,63.48
65377,88.1275
65379,70.765
65380,92.3875
65400,63.8775
65403,50.8075
65406,71.67000000000002
65407,36.0875
65408,62.2575
65409,64.52
65415,34.075
65417,64.4975
65421,58.2825
65424,60.7475
65426,60.8425
65428,60.6825
65432,60.762499999999996
65435,41.23
65438,60.705
65442,86.3475
65452,92.66
65455,51.5025
65458,62.510000000000005
65467,48.652499999999996
65468,63.295
65472,59.17
65473,67.97
65478,60.214999999999996
65480,59.362500000000004
65485,58.7975
65486,60.225
65491,37.370000000000005
65492,59.4675
65499,37.3875
65502,62.7425
65505,91.97500000000001
65506,84.49000000000001
65513,91.96249999999999
65514,84.4625
65515,65.5925
65516,91.5875
65517,65.8825
65518,85.25999999999999
65532,67.0125
65535,34.045
65538,66.395
65545,63.895
65546,66.745
65551,33.925
65554,60.72
65557,61.589999999999996
65558,60.445
65560,60.4525
65565,61.592499999999994
65573,62.8775
65574,84.065
65575,48.7675
65577,75.6525
65580,92.065
65581,63.10249999999999
65585,64.8725
65589,63.27
65591,33.727500000000006
65601,60.8925
65615,30.58
65624,89.35499999999999
65627,48.6025
65631,48.3975
65632,63.2175
65636,65.885
65642,66.855
65643,37.442499999999995
65644,66.045
65646,70.525
65649,56.485
65650,65.46
65652,62.25
65659,32.4225
65666,84.04499999999999
65667,64.67249999999999
65668,97.85499999999999
65670,86.565
65671,48.1875
65701,37.0525
65703,31.94
65705,41.67
65708,64.77250000000001
65714,63.87
65716,60.8475
65717,41.837500000000006
65722,63.075
65727,36.019999999999996
65736,100.49000000000001
65743,47.1275
65745,55.287499999999994
65749,39.504999999999995
65754,63.102500000000006
65758,62.8375
65760,63.6425
65761,43.76
65763,35.584999999999994
65764,63.3725
65765,39.39
65775,30.18
65776,59.925
65777,44.317499999999995
65782,62.51500000000001
65784,59.9175
65786,62.207499999999996
65801,54.7375
65803,47.3
65809,39.515
65810,64.8825
65813,36.762499999999996
65814,81.33
65816,62.5975
65822,65.5075
65823,31.307499999999997
65826,66.0125
65829,36.265
65832,59.36
65833,36.247499999999995
65834,65.235
65841,58.635000000000005
65849,58.6075
65867,36.2175
65871,31.57
65873,40.16
65875,33.1375
65878,66.4425
65882,65.60249999999999
65883,32.1775
65885,41.150000000000006
65886,65.44500000000001
65889,73.855
65892,98.4325
65898,83.0875
65899,62.972500000000004
65900,97.315
65905,47.955
65908,71.56
65915,42.6625
65918,70.54499999999999
65921,41.0575
65928,59.975
65929,41.0775
65930,64.9375
65932,62.6025
65935,30.3425
65944,59.23
65949,40.675
65955,63.027499999999996
65957,52.042500000000004
65960,100.39250000000001
65961,72.7475
65962,91.67
65964,105.9175
65966,91.81
65968,63.487500000000004
65973,39.5075
65979,43.317499999999995
66004,59.91
66010,61.74
66016,94.0225
66017,54.972500000000004
66019,47.075
66021,50.815000000000005
66023,44.5375
66024,93.96000000000001
66026,82.3775
66029,50.837500000000006
66031,44.53
66033,39.43
66038,70.455
66046,70.44
66048,59.6225
66051,30.165
66054,61.8575
66059,30.177500000000002
66063,30.32
66072,100.48499999999999
66080,63.739999999999995
66081,45.51
66082,62.622499999999995
66084,68.705
66091,35.9125
66093,40.315000000000005
66094,63.64500000000001
66096,64.83749999999999
66097,40.165
66098,65.36
66099,31.3175
66102,64.67249999999999
66103,31.4825
66110,64.8875
66111,31.472500000000004
66115,57.0575
66121,70.5325
66122,93.41749999999999
66126,100.2625
66135,36.265
66137,52.14
66153,48.405
66154,65.6225
66158,65.53500000000001
66160,107.42
66161,68.47250000000001
66168,107.42
66172,111.7875
66175,50.8825
66176,76.055
66177,52.18
66178,78.8325
66182,81.1075
66184,76.065
66189,47.9425
66193,50.1275
66200,75.6925
66201,50.1225
66202,67.7125
66205,50.095
66208,131.60750000000002
66210,94.2825
66214,105.68749999999999
66225,128.75
66228,127.1375
66229,128.7375
66232,54.265
66233,52.792500000000004
66235,56.0775
66242,61.7325
66246,61.185
66249,47.567499999999995
66253,47.705
66254,54.79
66266,37.980000000000004
66269,43.305
66274,55.5
66278,60.7675
66281,46.425
66286,52.095
66287,33.279999999999994
66291,40.595
66297,37.692499999999995
66302,36.1975
66304,68.37
66308,68.4075
66309,68.9225
66313,70.885
66317,68.97
66325,67.9225
66329,67.9175
66332,66.32000000000001
66342,87.485
66355,87.11749999999999
66359,87.16499999999999
66367,56.335
66370,54.84
66372,67.305
66375,61.2875
66378,50.0775
66385,69.14
66388,67.7575
66393,43.315
66399,37.99
66405,70.105
66406,49.612500000000004
66412,45.0925
66417,69.18
66418,42.4575
66419,41.0525
66426,38.19
66427,27.3925
66428,39.8225
66430,36.655
66431,27.43
66438,50.084999999999994
66440,69.6125
66449,69.19
66450,46.8825
66455,47.51500000000001
66463,48.305
66465,132.285
66466,94.33
66468,129.1375
66475,60.1125
66477,56.302499999999995
66480,67.155
66482,61.77
66483,55.1725
66488,48.552499999999995
66493,42.9825
66495,39.265
66504,45.6525
66507,32.06
66510,51.3475
66527,48.47500000000001
66531,91.25999999999999
66534,87.57500000000002
66539,59.595
66542,65.52000000000001
66549,67.785
66553,46.8425
66555,34.91
66565,67.3425
66567,44.7175
66568,43.6075
66569,42.7825
66572,43.635
66575,33.725
66578,48.940000000000005
66579,47.1825
66580,68.365
66582,49.285
66596,129.1375
66598,63.300000000000004
66602,55.822500000000005
66606,61.845
66607,52.349999999999994
66610,52.535
66616,54.345
66618,49.91
66619,45.392500000000005
66620,54.1875
66622,50.285
66630,54.9375
66632,48.2
66635,34.675
66636,47.864999999999995
66638,52.21
66649,42.73500000000001
66655,30.4525
66661,67.5625
66662,49.112500000000004
66668,45.66
66675,32.985
66689,137.0375
66691,60.0925
66693,130.0425
66699,50.135
66701,58.5125
66704,127.13999999999999
66705,128.755
66708,127.13000000000001
66716,54.377500000000005
66717,54.1875
66722,47.0975
66725,67.7225
66727,43.317499999999995
66729,48.5675
66730,43.6025
66732,44.725
66735,36.137499999999996
66736,65.3
66737,66.5725
66740,65.2975
66744,41.78
66745,43.05500000000001
66753,69.3275
66755,34.605000000000004
66756,67.145
66757,67.495
66760,42.875
66762,39.2675
66764,42.4825
66765,44.1325
66767,33.7825
66771,32.975
66773,66.61250000000001
66780,39.802499999999995
66791,57.73
66796,57.795
66809,41.36
66812,48.16
66822,49.0875
66825,45.285000000000004
66833,129.7925
66835,58.1
66839,57.832499999999996
66850,46.849999999999994
66867,33.72
66874,39.4275
66876,42.3575
66879,30.295
66880,129.1175
66881,131.875
66885,129.935
66887,45.2125
66891,42.65
66899,39.015
66900,127.13
66902,52.004999999999995
66903,38.934999999999995
66905,53.5775
66911,36.065
66914,50.32
66915,35.410000000000004
66917,67.445
66920,47.7725
66922,49.1525
66923,32.0975
66928,65.105
66929,66.655
66930,33.82
66931,31.2575
66934,33.8375
66937,42.675
66938,42.705
66941,43.8275
66943,28.459999999999997
66946,43.005
66953,55.90500000000001
66956,57.6025
66959,42.295
66960,127.1425
66972,54.402499999999996
66973,53.5925
66975,38.27
66983,36.760000000000005
66985,49.03
67000,42.32
67001,42.76
67004,42.83
67011,42.620000000000005
67012,129.16500000000002
67017,54.61000000000001
67022,53.285000000000004
67025,67.38250000000001
67029,67.8225
67034,48.885000000000005
67039,34.25
67042,42.99
67047,43.24250000000001
67049,52.730000000000004
67053,54.4375
67054,47.03
67057,67.5275
67059,31.4625
67063,35.58500000000001
67067,31.355
67068,44.682500000000005
67073,255.75
67074,92.94000000000001
67076,253.60000000000002
67078,94.60749999999999
67079,97.4925
67083,71.72999999999999
67091,62.88
67099,42.545
67104,129.23000000000002
67113,69.6525
67123,57.8825
67124,129.255
67131,57.91
67141,253.85250000000002
67143,96.465
67144,111.2575
67148,111.29249999999999
67152,129.15999999999997
67153,131.40750000000003
67156,129.3
67158,60.652499999999996
67160,70.59
67161,70.2675
67165,69.5475
67177,69.2925
67179,36.1
67181,67.98
67186,60.5625
67188,129.115
67190,60.5
67192,129.175
67194,60.5325
67203,96.425
67213,101.41749999999999
67215,69.99
67218,60.69
67221,129.3175
67223,59.5175
67224,69.5625
67228,69.5725
67229,63.72
67234,49.96999999999999
67240,68.92
67241,67.43
67243,34.1775
67245,67.43
67250,59.099999999999994
67253,129.27499999999998
67254,59.0925
67259,56.8875
67270,94.50500000000001
67273,101.3675
67275,69.94
67280,129.2575
67282,60.650000000000006
67291,40.3725
67292,70.70750000000001
67305,67.375
67306,37.402499999999996
67314,60.57
67316,129.22
67320,129.175
67325,129.2825
67329,255.8675
67334,65.35
67340,106.58
67341,103.475
67348,129.215
67350,48.747499999999995
67351,47.584999999999994
67357,66.57000000000001
67359,36.8375
67362,44.755
67366,44.745000000000005
67367,43.875
67376,253.28500000000003
67377,255.6575
67378,65.58500000000001
67395,47.747499999999995
67402,40.145
67403,36.732499999999995
67404,70.61000000000001
67405,69.58000000000001
67408,129.1825
67413,129.345
67417,69.3425
67418,37.6375
67421,68.2425
67425,253.7925
67439,57.247499999999995
67440,129.21
67441,129.4075
67442,48.739999999999995
67444,129.17999999999998
67445,129.32999999999998
67455,35.41
67460,129.2625
67472,253.445
67482,61.2725
67483,57.2325
67484,111.51
67485,101.34
67488,129.31
67491,45.525
67496,70.64
67498,40.1475
67499,35.42
67516,67.615
67518,37.645
67524,253.76999999999998
67526,52.765
67529,103.52250000000001
67530,54.842499999999994
67537,131.28
67541,129.425
67543,40.902499999999996
67545,68.39750000000001
67547,37.0625
67549,66.5675
67552,253.64000000000001
67567,51.5475
67570,43.4125
67572,129.18
67573,129.45
67575,40.81
67576,70.6075
67578,39.8475
67580,70.60249999999999
67582,39.825
67584,253.39749999999998
67585,253.75
67586,52.80500000000001
67590,52.722500000000004
67595,49.464999999999996
67596,106.5025
67599,49.3875
67607,38.92
67608,69.95750000000001
67612,69.57
67613,63.72
67617,253.79500000000002
67625,101.2825
67630,54.7825
67631,49.4325
67632,129.2525
67635,38.875
67637,129.3225
67638,43.410000000000004
67641,67.7825
67652,133.03750000000002
67658,64.94749999999999
67659,62.4575
67662,66.175
67667,88.80499999999999
67669,128.65
67670,89.64
67672,60.88
67673,51.81
67678,62.5075
67679,55.345
67684,71.60749999999999
67685,67.5325
67688,66.495
67690,45.955
67692,70.78
67693,48.6525
67698,60.7375
67702,61.78999999999999
67704,48.2625
67710,43.97500000000001
67716,76.8775
67717,72.4875
67722,48.7625
67723,38.410000000000004
67724,76.79
67726,48.955
67732,72.3375
67735,43.405
67737,71.9125
67747,94.1425
67750,94.325
67752,67.62
67753,58.04
67755,62.989999999999995
67757,59.0325
67758,65.78
67759,64.85000000000001
67760,129.1825
67771,55.1775
67774,62.36
67783,58.075
67786,44.1525
67788,54.775000000000006
67793,66.67750000000001
67795,50.31
67819,35.805
67820,71.97749999999999
67824,67.1925
67830,48.1625
67834,42.97
67838,42.28
67841,129.1375
67844,132.9975
67845,129.095
67848,69.5925
67854,65.8775
67858,60.165
67862,60.537499999999994
67864,65.3175
67866,43.1875
67871,36.955
67872,71.4825
67877,67.2575
67882,45.4375
67883,34.152499999999996
67885,67.19
67888,133.055
67892,132.99
67895,93.49499999999999
67896,67.6
67898,65.94749999999999
67899,60.3
67902,65.7475
67903,59.927499999999995
67905,67.30000000000001
67909,67.2775
67911,56.1025
67913,45.334999999999994
67915,33.19
67919,36.885
67920,71.60999999999999
67925,67.0725
67927,44.32000000000001
67930,45.010000000000005
67936,133.0025
67937,131.155
67942,65.14250000000001
67948,71.6775
67949,57.9625
67950,51.43
67955,57.1975
67962,49.79
67964,60.8875
67968,71.575
67975,43.2
67979,31.189999999999998
67983,33.8075
67989,68.0175
67991,37.46
67995,25.595
67996,46.1575
68003,38.56
68011,38.4625
68017,71.64249999999998
68019,35.905
68024,72.3175
68032,143.26
68034,63.92250000000001
68037,129.4275
68040,67.6675
68042,51.3075
68043,47.777499999999996
68046,52.2475
68060,62.0525
68062,49.974999999999994
68063,40.66
68065,69.1325
68070,46.445
68075,28.665
68080,67.19749999999999
68087,36.699999999999996
68093,39.42
68094,39.515
68096,71.56
68105,68.9625
68115,33.2225
68125,66.74
68126,41.835
68130,64.3425
68131,61.037499999999994
68132,133.055
68136,69.455
68140,71.39750000000001
68141,55.607499999999995
68144,71.5625
68149,67.43
68152,65.26
68153,45.285
68157,44.235
68161,67.1775
68162,45.75
68165,67.265
68168,71.44
68169,67.2325
68175,37.629999999999995
68183,60.17
68188,68.92999999999999
68194,47.5875
68195,37.765
68201,45.32000000000001
68203,25.6425
68204,54.8125
68212,71.955
68217,67.2125
68218,44.787499999999994
68219,33.9375
68226,50.0825
68250,44.082499999999996
68262,40.857499999999995
68265,45.6175
68268,66.085
68273,66.74000000000001
68281,41.045
68284,45.065
68286,35.06
68287,25.0025
68296,67.6875
68299,40.0925
68302,44.565
68304,129.15499999999997
68305,128.735
68308,129.14499999999998
68313,50.527499999999996
68314,44.1025
68328,54.4375
68330,38.46
68332,54.760000000000005
68343,29.5875
68348,46.57
68349,41.51
68355,45.847500000000004
68359,46.1825
68360,69.6425
68366,44.3275
68374,40.84
68381,44.225
68385,129.2225
68386,50.785
68391,45.48
68397,56.010000000000005
68398,44.56
68406,40.0375
68408,54.4725
68409,45.3175
68410,38.4475
68412,54.735
68413,45.28
68415,31.0975
68416,256.97
68418,89.905
68424,105.935
68425,95.555
68431,62.7575
68446,45.197500000000005
68456,132.92
68458,63.41
68459,56.56999999999999
68464,257.1175
68465,254.575
68467,79.80000000000001
68468,257.03249999999997
68469,254.65249999999997
68472,106.29749999999999
68475,62.58
68480,132.8775
68484,132.9425
68485,129.95000000000002
68486,62.455
68488,76.9525
68490,45.182500000000005
68493,70.02
68499,56.66499999999999
68500,132.8725
68506,62.107499999999995
68513,254.59750000000003
68514,74.5175
68518,74.1275
68519,65.355
68524,105.75750000000001
68532,133.005
68533,130.25
68535,49.0525
68543,41.095
68544,257.06500000000005
68549,254.63500000000002
68550,74.035
68551,65.3675
68557,95.345
68562,54.162499999999994
68563,49.1025
68564,132.925
68570,45.877500000000005
68575,41.445
68576,140.7175
68583,79.66
68590,70.1175
68591,54.107499999999995
68595,49.8025
68598,70.5625
68599,58.0975
68602,64.91749999999999
68608,140.7725
68613,131.29
68620,89.4125
68621,71.9975
68622,68.8475
68628,84.58500000000001
68630,74.39
68631,59.22500000000001
68633,74.1425
68639,50.75
68640,143.385
68647,62.614999999999995
68649,73.605
68655,47.207499999999996
68656,82.655
68660,82.86
68661,71.36250000000001
68664,82.65
68677,131.3925
68682,68.625
68685,72.08000000000001
68688,83.67999999999999
68690,64.505
68693,71.815
68695,50.355000000000004
68699,41.362500000000004
68703,50.6425
68710,157.8425
68711,122.405
68716,57.807500000000005
68717,57.6875
68721,129.76
68729,55.91499999999999
68730,120.0275
68732,54.08
68738,123.5675
68740,67.165
68744,48.597500000000004
68748,47.99249999999999
68752,65.805
68753,67.3025
68754,106.44749999999999
68755,72.185
68757,67.3075
68758,107.705
68761,43.3
68764,48.02
68768,68.4175
68776,47.052499999999995
68780,46.8875
68782,96.6075
68783,52.459999999999994
68787,60.86
68795,38.4025
68797,37.335
68798,79.095
68799,38.36
68800,68.95
68802,96.43
68806,101.03750000000001
68811,74.32
68813,69.01500000000001
68817,67.77
68819,63.865
68823,63.794999999999995
68827,63.8475
68830,76.9125
68836,129.10500000000002
68839,117.6975
68841,57.834999999999994
68844,57.46000000000001
68857,54.6425
68858,117.495
68862,117.095
68863,89.9
68865,70.3125
68869,68.59
68870,110.5
68873,48.9825
68876,41.8275
68884,65.155
68892,40.215
68893,40.1425
68898,80.54249999999999
68901,68.6375
68905,44.2025
68910,80.975
68911,51.21
68913,68.76249999999999
68916,66.3375
68929,71.9025
68930,96.86500000000001
68931,75.515
68936,67.07249999999999
68937,70.5775
68938,95.98250000000002
68946,99.9775
68952,65.1
68953,67.435
68954,99.98500000000001
68956,65.09
68979,73.5925
68994,109.91999999999999
68996,67.16499999999999
69001,45.025
69002,87.39750000000001
69020,68.3425
69023,78.3575
69027,113.24499999999999
69028,129.0975
69031,113.345
69033,54.315
69035,88.8
69044,67.18
69045,67.66
69048,43.93
69050,98.1225
69052,42.155
69053,43.095
69056,67.295
69063,69.76749999999998
69065,41.605000000000004
69077,67.705
69080,68.36500000000001
69082,96.76
69086,101.025
69088,131.64
69091,87.01499999999999
69095,84.5625
69097,56.835
69098,112.815
69099,79.88
69101,56.894999999999996
69109,129.79250000000002
69111,74.985
69112,54.11
69116,54.13
69123,61.575
69126,103.60499999999999
69131,52.755
69132,48.605
69137,67.32499999999999
69139,55.6675
69143,55.69499999999999
69151,45.625
69161,48.394999999999996
69165,43.9125
69171,57.7325
69181,37.1325
69184,134.175
69187,84.11
69196,57.4575
69198,112.5175
69201,129.7525
69206,96.71249999999999
69212,54.292500000000004
69218,92.3175
69221,68.535
69224,43.294999999999995
69228,41.832499999999996
69229,49.625
69237,67.4625
69240,40.285
69245,40.43
69250,72.0975
69252,67.28999999999999
69254,79.4575
69259,46.737500000000004
69260,40.69
69261,44.334999999999994
69272,38.552499999999995
69275,45.2425
69282,124.1425
69283,77.30499999999999
69285,130.045
69286,126.39
69288,57.322500000000005
69290,112.9025
69294,126.93
69296,67.185
69299,62.6425
69302,103.415
69304,48.565
69306,93.2375
69307,52.5
69309,43.5025
69312,67.17
69315,55.9675
69316,67.16
69328,129.15999999999997
69329,130.04999999999998
69330,106.905
69335,78.2575
69338,109.815
69339,82.94
69340,57.462500000000006
69341,53.3125
69342,112.52499999999999
69348,67.17
69349,67.6225
69351,59.199999999999996
69364,67.27
69374,83.5975
69377,133.5075
69379,67.4
69382,106.05250000000001
69383,70.35
69386,99.665
69390,107.8175
69393,129.7725
69398,93.1875
69403,60.2825
69410,97.26750000000001
69412,67.17000000000002
69416,48.457499999999996
69419,50.787499999999994
69420,48.4675
69424,65.8275
69425,67.255
69428,65.825
69429,67.27
69433,41.835
69434,90.1425
69439,42.35
69440,129.1275
69443,70.665
69453,57.322500000000005
69456,127.1525
69462,90.4625
69470,91.21249999999999
69471,57.5525
69475,57.772499999999994
69478,89.935
69479,67.455
69484,43.56
69485,50.3525
69491,56.3275
69495,56.339999999999996
69497,42.324999999999996
69498,84.375
69500,41.5
69502,83.9975
69506,101.29499999999999
69508,129.115
69513,53.705
69514,99.895
69518,107.8075
69519,60.144999999999996
69523,54.2925
69524,67.1575
69531,45.525000000000006
69534,98.675
69536,129.135
69537,130.065
69542,86.385
69547,60.655
69549,52.71
69556,67.185
69558,87.77250000000001
69563,53.175
69565,43.385
69567,56.352500000000006
69570,123.605
69574,123.6125
69575,106.695
69576,113.8575
69577,101.97
69579,75.4525
69585,131.9625
69594,57.1325
69601,132.405
69603,60.692499999999995
69607,60.9725
69608,68.965
69616,129.1375
69626,82.11
69628,129.185
69637,254.40999999999997
69639,108.6275
69651,73.26750000000001
69653,130.21249999999998
69654,83.63
69655,72.015
69659,46.995
69660,69.9425
69665,131.945
69673,69.34
69683,70.20500000000001
69687,70.4175
69688,129.185
69689,132.025
69691,70.2175
69694,75.82000000000001
69698,123.595
69701,254.3125
69702,123.62
69703,107.245
69704,113.6925
69705,99.55
69706,76.3425
69707,74.0975
69710,76.36250000000001
69713,129.9325
69716,129.16499999999996
69717,129.925
69726,57.195
69727,46.1275
69732,129.22
69733,130.0925
69735,60.010000000000005
69737,67.30250000000001
69744,129.1775
69754,82.07
69755,71.2375
69756,129.245
69757,129.925
69764,253.47000000000003
69768,110.07249999999999
69773,102.5225
69774,75.225
69776,129.2425
69782,83.5925
69784,69.9
69796,129.17
69809,129.9425
69817,129.89249999999998
69818,78.08500000000001
69822,77.99000000000001
69828,253.4925
69831,74.0
69834,65.39
69835,64.0125
69836,113.7525
69842,55.550000000000004
69851,44.0025
69854,51.6075
69855,45.6925
69862,62.7125
69870,56.785
69875,78.4725
69876,253.485
69879,77.4175
69880,110.32
69886,61.695
69891,56.6725
69892,129.19500000000002
69893,130.15499999999997
69896,69.945
69898,56.16
69904,129.20749999999998
69907,51.51
69909,130.20499999999998
69910,66.98
69911,51.67
69919,41.12
69923,73.98249999999999
69924,253.7525
69930,65.3325
69931,60.69500000000001
69934,65.3525
69935,60.709999999999994
69936,129.1475
69938,55.59
69944,77.235
69947,40.772499999999994
69949,65.4375
69951,40.745
69959,48.5
69961,67.38
69962,56.815
69964,68.975
69965,67.35
69968,253.35
69973,254.07
69979,61.667500000000004
69982,61.69
69983,61.6875
69998,56.165000000000006
70002,66.9775
70004,129.3125
70016,253.565
70017,256.2975
